
🐼丨央视频道,#genre#
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西经济生活,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls
江西影旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影旅游,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西公共农业,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls
江西少儿家庭,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
江西新闻,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西陶瓷,http://local.live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
江西教育,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls
南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌都市,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8
南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8
新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州公共频道,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
章贡综合频道,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8
崇义综合频道,http://live.mudu.tv/watch/52dbfz.m3u8
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
广信区综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao.m3u8
余干综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
铅山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yanshan.m3u8
玉山新闻综合,http://tv.yszc.com.cn/rmt/live.m3u8
崇仁综合频道,http://live.mudu.tv/watch/23ejte.m3u8
东乡区综合频道,http://live.mudu.tv/watch/hnkexb.m3u8
井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
都昌综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
庐山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
彭泽综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
永修电视一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
莲花综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lianhua.m3u8

🐹丨湖南频道,#genre#

湖南卫视,http://111.20.33.70/TVOD/88888893/224/3221226211/index.m3u8
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
茶频道,http://111.20.33.93/PLTV/88888893/224/3221226808/index.m3u8
快乐垂钓,http://111.20.33.93/PLTV/88888893/224/3221226805/index.m3u8
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8
湖南娱乐,https://phoneal.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWU5OGIzN2YyMmQ2NjUyNGViYzUwMDBlZTk2ZTJiYzA4JmVzPTE2NjI3MTM3OTYmdXVpZD02MjNhYmY0OWVjMjU0ZGQxN2JiYzIzYTBlYjU3YmY5Zi03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD1hbF9waG9uZTM/HNYLMPP360.m3u8
湖南经视,https://phonehw.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTk5ZDkwMGQzNGE0Njc5MWFkNzgyN2I5YTVmMTVlYTlhJmVzPTE2NjI3MTM4NjYmdXVpZD00MTE0MzU2NzAwNzkyYTE5ZTA1YTkwODdkZDNiZTFlMS03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD1od19waG9uZQ/HNJSMPP360.m3u8
湖南电影,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/hndy210130.m3u8
湖南电影,https://phonetx.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWMxZjgxYjMxYzMxM2ExOTNjZWFlY2Y3OWU0MjViYzQwJmVzPTE2NjI3MTM5MDEmdXVpZD0yMmE2NzVmZTk3OTBlMzdmNjBhMzhhNmQ5Zjk4ZGRiOS03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl/HNDYMPP360.m3u8
湖南国际,https://phoneqq.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPTY1NWUwMTc5N2M5OTBmZjAwY2RhODE0Y2YxODE1ZmYwJmVzPTE2NjI3MTQwMDYmdXVpZD01ZDhlZGRjZTEyNDlhZmNkOTRlN2VlZGE2ZDU4MDc0ZS03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD1xcV9waG9uZV9saXZl/HNGJMPP360.m3u8
湖南都市,https://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWExNjdlM2MyMjE2NjMyYjdhNGY4YTEyZmUxZWNkNzJkJmVzPTE2NjI3Mzc4NjcmdXVpZD05YTI1MjhhOTEzNDNlMGU2YjkxNWJiYWM1NmQyZWU5Yi03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM/HNDSMPP360.m3u8
湖南电视剧,https://phonews.qing.mgtv.com/nn_live/nn_x64/cWlkPSZzPWU0NjgzZmUzMzI0OGFlNzEzMTU3ZmZiMzQ3MTAwMDEwJmVzPTE2NjI3Mzc5MTkmdXVpZD01YTY4MDIxYzhhZmM2OGFkMzViZDUwYmUyYjA0ZjAwZi03MTZiZjY5MiZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM/HNDSJMPP360.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
娄底综合频道,http://mms.ldntv.cn:1935/live/_definst_/zonghe/playlist.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy210130.m3u8
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg210130.m3u8
衡阳新闻综合,http://59.51.68.40:1936/live/2.stream/playlist.m3u8
衡阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8
衡阳公共频道,http://59.51.68.40:1936/live/3.stream/playlist.m3u8
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
保靖时政频道,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
永顺综合频道,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
汨罗新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8
屈原综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8
云溪新闻综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8
醴陵综合频道,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
新化新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8
桑植新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8
洪江市综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8

🐭丨湖北频道,#genre#

湖北卫视,http://111.20.33.93/PLTV/88888893/224/3221226194/index.m3u8$高清1080P
湖北卫视,http://111.20.33.93/TVOD/88888893/224/3221226194/index.m3u8$高清1080P
湖北卫视,http://111.20.33.93/TVOD/88888893/224/3221226206/index.m3u8$高清1080P
湖北卫视,http://111.40.196.30/PLTV/88888888/224/3221225547/index.m3u8$高清1080P
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8$高清1080P
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8$高清1080P
湖北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8$高清1080P
湖北卫视,http://140.207.241.3:8080/live/program/live/hbwshd/4000000/mnf.m3u8$高清1080P
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8$高清1080P
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8$高清1080P
湖北卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225699/index.m3u8$高清1080P
湖北卫视,http://117.169.120.140:8080/live/hdhubeistv/.m3u8$高清1080P
湖北卫视,http://39.134.65.164/PLTV/88888888/224/3221225569/index.m3u8$高清1080P
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8$高清1080P
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5$高清1080P
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f$高清1080P
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd$高清1080P
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a$高清1080P
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63$高清1080P
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862$高清1080P
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c$高清1080P
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8$高清1080P
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8$高清1080P
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8$高清1080P
荆门教育频道,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc$高清1080P
黄冈新闻频道,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53$高清1080P
黄冈公共频道,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66$高清1080P
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8$高清1080P
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8$高清1080P
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1$高清1080P
鄂州公共频道,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1672502399-0-0-37e442dac5be05d19f5e8f06b3d2fd77$高清1080P
咸宁综合频道,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7$高清1080P
咸宁经济频道,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85$高清1080P
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792$高清1080P
长阳综合频道,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d$高清1080P
兴山综合频道,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923$高清1080P
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa$高清1080P
宜都综合频道,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793$高清1080P
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37$高清1080P
枝江综合频道,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2$高清1080P
咸丰新闻综合,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202$高清1080P
大悟综合频道,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19$高清1080P
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1672502399-0-0-720f18225520a83ba7ec795bbea95d0c$高清1080P
孝昌生活频道,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf$高清1080P
应城新闻党建,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4$高清1080P
应城生活频道,http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09$高清1080P
云梦综合频道,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8$高清1080P
云梦党建农业,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8$高清1080P
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae$高清1080P
麻城综合,http://119.36.30.199:8888/mctv1.m3u8$高清1080P
团风综合,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv1.m3u8?auth_key=1672502399-0-0-6c1ae9d0b3e4e847cd5f55ea6a22cfe7$高清1080P
团风生活,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv2.m3u8?auth_key=1672502399-0-0-ba7861372bc88129a83968cf82a25ed4$高清1080P
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438$高清1080P
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4$高清1080P
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc$高清1080P
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d$高清1080P
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4$高清1080P
大冶二套,http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9$高清1080P
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860$高清1080P
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8$高清1080P
通城一套,http://tongcheng-live21.cjyun.org/10132/s10132-tongchengtv01.m3u8?auth_key=1672502399-0-0-2b6daf745d444b7e6f064b1228aec9c7$高清1080P
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f$高清1080P
鹤峰综合频道,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967$高清1080P
广水新闻频道,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1672502399-0-0-7f24515155011ceda42510faddcba656$高清1080P
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8$高清1080P
谷城综合频道,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e$高清1080P
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8$高清1080P
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8$高清1080P
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8$高清1080P
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8$高清1080P
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8$高清1080P

🐯丨北京频道,#genre#

北京卫视,http://222.175.159.226:808/hls/45/index.m3u8$超清1080P
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8$超清1080P
北京卫视,http://39.134.67.185/PLTV/88888888/224/3221225678/index.m3u8$超清1080P
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8$超清1080P
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8$高清1080P
北京冬奥纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8$高清1080P
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8$高清1080P
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8$高清1080P
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8$高清1080P
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8$高清1080P
北京冬奥纪实,http://39.135.138.60:18890/PLTV/88888888/224/3221225675/index.m3u8$高清1080P
顺义电视,http://livesydst.chinamcache.com/sydst/zb04.m3u8?auth_key=1633924026-0-0-674388eaa14736b03bcd6cfd1d294ba1$高清1080P
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8$高清1080P

🐮丨上海频道,#genre#

东方卫视,http://111.20.33.70/PLTV/88888888/224/3221225797/index.m3u8$高清1080P
东方影院,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8$高清1080P
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8$高清1080P
上海新闻,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xwzhhd/2300000/mnf.m3u8$高清1080P
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8$高清1080P
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8$高清1080P
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8$高清1080P
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8$高清1080P
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8$高清1080P
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$高清1080P
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8$高清1080P
魅力足球体育,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8$高清1080P
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8$高清1080P
极速汽车体育,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8$高清1080P
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8$高清1080P
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8$高清1080P
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8$高清1080P
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8$高清1080P
极品汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8$高清1080P
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8$高清1080P
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8$高清1080P
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8$高清1080P
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8$高清1080P
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8$高清1080P
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8$高清1080P
金色频道,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8$高清1080P
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8$高清1080P

🐸丨浙江频道,#genre#
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$高清1080P
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$高清1080P
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8$高清1080P
浙江国际,https://epg.pm/stream/2f8292e3a2547b4be3d210b308e1e2e06ebb8aa4d98d2a51d16336423527ab21.m3u8
之江记录,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8

🐶丨陕西频道,#genre#

西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend
西安都市频道,http://stream2.xiancity.cn/xatv2/sd/live.m3u8?zhend
西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend
西安影院频道,http://stream2.xiancity.cn/xatv4/sd/live.m3u8?zhend

🐱丨河北频道,#genre#

石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd

🐵丨影院剧场,#genre#

CHC家庭影院,http://111.20.33.79/PLTV/88888893/224/3221226462/index.m3u8$超清1080P
CHC家庭影院,http://111.20.33.70/PLTV/88888893/224/3221226462/index.m3u8$超清1080P
CHC家庭影院,http://222.132.191.125:9901/tsfile/live/1008_1.m3u8$超清1080P
CHC动作电影,http://111.20.33.79/wh7f454c46tw2676886234_1042025358/PLTV/88888893/224/3221226465/index.m3u8$超清1080P
CHC动作电影,http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8$超清1080P
CHC动作电影,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8$超清1080P
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8$超清1080P
CHC高清电影,http://111.20.33.79/PLTV/88888893/224/3221226463/index.m3u8$超清1080P
CHC高清电影,http://222.132.191.125:9901/tsfile/live/1010_1.m3u8$超清1080P
东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8$超清1080P
IPTV电影,http://hms563nc1880172786.live.aikan.miguvideo.com/wh7f454c46tw3279865347_1298155843/PLTV/88888888/224/3221231733/1.m3u8$高清1080P
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8$高清1080P
动作电影,http://111.40.196.31/PLTV/88888888/224/3221225620/index.m3u8$高清1080P
动作电影,http://111.40.196.37/PLTV/88888888/224/3221225620/index.m3u8$高清1080P
惊悚悬疑,http://111.40.196.32/PLTV/88888888/224/3221225638/index.m3u8$高清1080P
惊悚悬疑,http://111.40.196.37/PLTV/88888888/224/3221225638/index.m3u8$高清1080P
爱情喜剧,http://39.134.66.6/PLTV/88888888/224/3221225533/index.m3u8$高清1080P
爱情喜剧,http://111.40.196.37/PLTV/88888888/224/3221225616/index.m3u8$高清1080P
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8$高清1080P
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8$高清1080P
超级电影,http://39.134.66.4/PLTV/88888888/224/3221225644/index.m3u8$高清1080P
中国功夫,http://39.134.66.4/PLTV/88888888/224/3221225604/index.m3u8$高清1080P
中国功夫,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8$高清1080P
中国功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/1.m3u8$高清1080P
明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8$高清1080P
明星大片,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8$高清1080P
精品大剧,http://39.134.66.4/PLTV/88888888/224/3221225536/index.m3u8$高清1080P
